dataset,vertices,edges
gka_29-er-9,100,2023
gka_29-to-0,100,1905
gka_29-to-1,100,1969
gka_29-to-10,100,1914
gka_29-to-11,100,1970
gka_29-to-12,100,1936
gka_29-to-13,100,1965
gka_29-to-14,100,1972
gka_29-to-2,100,1927
gka_29-to-3,100,2001
gka_29-to-4,100,1965
gka_29-to-5,100,1942
gka_29-to-6,100,1934
gka_29-to-7,100,2030
gka_29-to-8,100,1938
gka_29-to-9,100,1972
gka_3-ba-0,70,264
gka_3-ba-1,70,264
gka_3-ba-10,70,264
gka_3-ba-11,70,264
gka_3-ba-12,70,264
gka_3-ba-13,70,264
gka_3-ba-14,70,264
gka_3-ba-2,70,264
gka_3-ba-3,70,264
gka_3-ba-4,70,264
gka_3-ba-5,70,264
gka_3-ba-6,70,264
gka_3-ba-7,70,264
gka_3-ba-8,70,264
gka_3-ba-9,70,264
gka_3-cl-0,70,213
gka_3-cl-1,70,204
gka_3-cl-10,70,232
gka_3-cl-11,70,224
gka_3-cl-12,70,233
gka_3-cl-13,70,229
gka_3-cl-14,70,231
gka_3-cl-2,70,215
gka_3-cl-3,70,229
gka_3-cl-4,70,234
gka_3-cl-5,70,194
gka_3-cl-6,70,205
gka_3-cl-7,70,213
gka_3-cl-8,70,248
gka_3-cl-9,70,199
gka_3-er-0,70,246
gka_3-er-1,70,219
gka_3-er-10,70,223
gka_3-er-11,70,220
gka_3-er-12,70,193
gka_3-er-13,70,206
gka_3-er-14,70,213
gka_3-er-2,70,204
gka_3-er-3,70,210
gka_3-er-4,70,212
gka_3-er-5,70,217
gka_3-er-6,70,232
gka_3-er-7,70,234
gka_3-er-8,70,202
gka_3-er-9,70,250
gka_3-to-0,70,194
gka_3-to-1,70,171
gka_3-to-10,70,189
gka_3-to-11,70,175
gka_3-to-12,70,142
gka_3-to-13,70,166
gka_3-to-14,70,173
gka_3-to-2,70,158
gka_3-to-3,70,166
gka_3-to-4,70,170
gka_3-to-5,70,183
gka_3-to-6,70,178
gka_3-to-7,70,191
gka_3-to-8,70,150
gka_3-to-9,70,201
gka_30-ba-0,100,1875
gka_30-ba-1,100,1875
gka_30-ba-10,100,1875
gka_30-ba-11,100,1875
gka_30-ba-12,100,1875
gka_30-ba-13,100,1875
gka_30-ba-14,100,1875
gka_30-ba-2,100,1875
gka_30-ba-3,100,1875
gka_30-ba-4,100,1875
gka_30-ba-5,100,1875
gka_30-ba-6,100,1875
gka_30-ba-7,100,1875
gka_30-ba-8,100,1875
gka_30-ba-9,100,1875
gka_30-cl-0,100,2447
gka_30-cl-1,100,2360
gka_30-cl-10,100,2423
gka_30-cl-11,100,2369
gka_30-cl-12,100,2366
gka_30-cl-13,100,2338
gka_30-cl-14,100,2392
gka_30-cl-2,100,2371
gka_30-cl-3,100,2366
gka_30-cl-4,100,2348
gka_30-cl-5,100,2347
gka_30-cl-6,100,2390
gka_30-cl-7,100,2353
gka_30-cl-8,100,2343
gka_30-cl-9,100,2360
gka_30-er-0,100,2385
gka_30-er-1,100,2412
gka_30-er-10,100,2411
gka_30-er-11,100,2434
gka_30-er-12,100,2391
gka_30-er-13,100,2452
gka_30-er-14,100,2445
gka_30-er-2,100,2405
gka_30-er-3,100,2478
gka_30-er-4,100,2410
gka_30-er-5,100,2419
gka_30-er-6,100,2378
gka_30-er-7,100,2467
gka_30-er-8,100,2431
gka_30-er-9,100,2419
gka_30-to-0,100,2354
gka_30-to-1,100,2375
gka_30-to-10,100,2375
gka_30-to-11,100,2395
gka_30-to-12,100,2353
gka_30-to-13,100,2418
gka_30-to-14,100,2406
gka_30-to-2,100,2364
gka_30-to-3,100,2438
gka_30-to-4,100,2368
gka_30-to-5,100,2382
gka_30-to-6,100,2347
gka_30-to-7,100,2432
gka_30-to-8,100,2397
gka_30-to-9,100,2385
gka_31-ba-0,100,2100
gka_31-ba-1,100,2100
gka_31-ba-10,100,2100
gka_31-ba-11,100,2100
gka_31-ba-12,100,2100
gka_31-ba-13,100,2100
gka_31-ba-14,100,2100
gka_31-ba-2,100,2100
gka_31-ba-3,100,2100
gka_31-ba-4,100,2100
gka_31-ba-5,100,2100
gka_31-ba-6,100,2100
gka_31-ba-7,100,2100
gka_31-ba-8,100,2100
gka_31-ba-9,100,2100
gka_31-cl-0,100,2878
gka_31-cl-1,100,2926
gka_31-cl-10,100,2959
gka_31-cl-11,100,2956
gka_31-cl-12,100,2975
gka_31-cl-13,100,2900
gka_31-cl-14,100,2887
gka_31-cl-2,100,2920
gka_31-cl-3,100,2916
gka_31-cl-4,100,2920
gka_31-cl-5,100,2938
gka_31-cl-6,100,2906
gka_31-cl-7,100,2861
gka_31-cl-8,100,2904
gka_31-cl-9,100,2851
gka_31-er-0,100,2908
gka_31-er-1,100,2952
gka_31-er-10,100,2963
gka_31-er-11,100,2980
gka_31-er-12,100,2914
gka_31-er-13,100,2979
gka_31-er-14,100,2966
gka_31-er-2,100,2929
gka_31-er-3,100,2991
gka_31-er-4,100,2938
gka_31-er-5,100,2930
gka_31-er-6,100,2904
gka_31-er-7,100,2977
gka_31-er-8,100,2983
gka_31-er-9,100,2963
gka_31-to-0,100,2885
gka_31-to-1,100,2924
gka_31-to-10,100,2932
gka_31-to-11,100,2946
gka_31-to-12,100,2881
gka_31-to-13,100,2953
gka_31-to-14,100,2942
gka_31-to-2,100,2899
gka_31-to-3,100,2961
gka_31-to-4,100,2904
gka_31-to-5,100,2900
gka_31-to-6,100,2877
gka_31-to-7,100,2945
gka_31-to-8,100,2952
gka_31-to-9,100,2935
gka_32-ba-0,100,2275
gka_32-ba-1,100,2275
gka_32-ba-10,100,2275
gka_32-ba-11,100,2275
gka_32-ba-12,100,2275
gka_32-ba-13,100,2275
gka_32-ba-14,100,2275
gka_32-ba-2,100,2275
gka_32-ba-3,100,2275
gka_32-ba-4,100,2275
gka_32-ba-5,100,2275
gka_32-ba-6,100,2275
gka_32-ba-7,100,2275
gka_32-ba-8,100,2275
gka_32-ba-9,100,2275
gka_32-cl-0,100,3405
gka_32-cl-1,100,3443
gka_32-cl-10,100,3441
gka_32-cl-11,100,3407
gka_32-cl-12,100,3443
gka_32-cl-13,100,3399
gka_32-cl-14,100,3420
gka_32-cl-2,100,3362
gka_32-cl-3,100,3390
gka_32-cl-4,100,3394
gka_32-cl-5,100,3403
gka_32-cl-6,100,3390
gka_32-cl-7,100,3367
gka_32-cl-8,100,3399
gka_32-cl-9,100,3371
gka_32-er-0,100,3417
gka_32-er-1,100,3429
gka_32-er-10,100,3456
gka_32-er-11,100,3480
gka_32-er-12,100,3399
gka_32-er-13,100,3472
gka_32-er-14,100,3445
gka_32-er-2,100,3425
gka_32-er-3,100,3421
gka_32-er-4,100,3424
gka_32-er-5,100,3448
gka_32-er-6,100,3426
gka_32-er-7,100,3432
gka_32-er-8,100,3461
gka_32-er-9,100,3422
gka_32-to-0,100,3400
gka_32-to-1,100,3408
gka_32-to-10,100,3433
gka_32-to-11,100,3457
gka_32-to-12,100,3376
gka_32-to-13,100,3457
gka_32-to-14,100,3423
gka_32-to-2,100,3401
gka_32-to-3,100,3397
gka_32-to-4,100,3402
gka_32-to-5,100,3425
gka_32-to-6,100,3407
gka_32-to-7,100,3413
gka_32-to-8,100,3443
gka_32-to-9,100,3403
gka_33-ba-0,100,2400
gka_33-ba-1,100,2400
gka_33-ba-10,100,2400
gka_33-ba-11,100,2400
gka_33-ba-12,100,2400
gka_33-ba-13,100,2400
gka_33-ba-14,100,2400
gka_33-ba-2,100,2400
gka_33-ba-3,100,2400
gka_33-ba-4,100,2400
gka_33-ba-5,100,2400
gka_33-ba-6,100,2400
gka_33-ba-7,100,2400
gka_33-ba-8,100,2400
gka_33-ba-9,100,2400
gka_33-cl-0,100,3874
gka_33-cl-1,100,3867
gka_33-cl-10,100,3914
gka_33-cl-11,100,3844
gka_33-cl-12,100,3920
gka_33-cl-13,100,3858
gka_33-cl-14,100,3903
gka_33-cl-2,100,3870
gka_33-cl-3,100,3888
gka_33-cl-4,100,3928
gka_33-cl-5,100,3856
gka_33-cl-6,100,3828
gka_33-cl-7,100,3842
gka_33-cl-8,100,3849
gka_33-cl-9,100,3786
gka_33-er-0,100,3882
gka_33-er-1,100,3860
gka_33-er-10,100,3949
gka_33-er-11,100,3945
gka_33-er-12,100,3890
gka_33-er-13,100,3911
gka_33-er-14,100,3881
gka_33-er-2,100,3924
gka_33-er-3,100,3891
gka_33-er-4,100,3883
gka_33-er-5,100,3941
gka_33-er-6,100,3890
gka_33-er-7,100,3899
gka_33-er-8,100,3921
gka_33-er-9,100,3927
gka_33-to-0,100,3866
gka_33-to-1,100,3841
gka_33-to-10,100,3934
gka_33-to-11,100,3925
gka_33-to-12,100,3871
gka_33-to-13,100,3898
gka_33-to-14,100,3867
gka_33-to-2,100,3906
gka_33-to-3,100,3874
gka_33-to-4,100,3864
gka_33-to-5,100,3921
gka_33-to-6,100,3875
gka_33-to-7,100,3880
gka_33-to-8,100,3903
gka_33-to-9,100,3909
gka_34-ba-0,100,2464
gka_34-ba-1,100,2464
gka_34-ba-10,100,2464
gka_34-ba-11,100,2464
gka_34-ba-12,100,2464
gka_34-ba-13,100,2464
gka_34-ba-14,100,2464
gka_34-ba-2,100,2464
gka_34-ba-3,100,2464
gka_34-ba-4,100,2464
gka_34-ba-5,100,2464
gka_34-ba-6,100,2464
gka_34-ba-7,100,2464
gka_34-ba-8,100,2464
gka_34-ba-9,100,2464
gka_34-cl-0,100,4304
gka_34-cl-1,100,4293
gka_34-cl-10,100,4318
gka_34-cl-11,100,4339
gka_34-cl-12,100,4349
gka_34-cl-13,100,4301
gka_34-cl-14,100,4310
gka_34-cl-2,100,4288
gka_34-cl-3,100,4305
gka_34-cl-4,100,4298
gka_34-cl-5,100,4313
gka_34-cl-6,100,4308
gka_34-cl-7,100,4264
gka_34-cl-8,100,4282
gka_34-cl-9,100,4247
gka_34-er-0,100,4344
gka_34-er-1,100,4324
gka_34-er-10,100,4368
gka_34-er-11,100,4353
gka_34-er-12,100,4332
gka_34-er-13,100,4354
gka_34-er-14,100,4336
gka_34-er-2,100,4344
gka_34-er-3,100,4358
gka_34-er-4,100,4345
gka_34-er-5,100,4325
gka_34-er-6,100,4323
gka_34-er-7,100,4345
gka_34-er-8,100,4324
gka_34-er-9,100,4327
gka_34-to-0,100,4333
gka_34-to-1,100,4312
gka_34-to-10,100,4358
gka_34-to-11,100,4341
gka_34-to-12,100,4320
gka_34-to-13,100,4343
gka_34-to-14,100,4325
gka_34-to-2,100,4332
gka_34-to-3,100,4347
gka_34-to-4,100,4331
gka_34-to-5,100,4309
gka_34-to-6,100,4313
gka_34-to-7,100,4333
gka_34-to-8,100,4313
gka_34-to-9,100,4317
gka_35-ba-0,100,2499
gka_35-ba-1,100,2499
gka_35-ba-10,100,2499
gka_35-ba-11,100,2499
gka_35-ba-12,100,2499
gka_35-ba-13,100,2499
gka_35-ba-14,100,2499
gka_35-ba-2,100,2499
gka_35-ba-3,100,2499
gka_35-ba-4,100,2499
gka_35-ba-5,100,2499
gka_35-ba-6,100,2499
gka_35-ba-7,100,2499
gka_35-ba-8,100,2499
gka_35-ba-9,100,2499
gka_35-cl-0,100,4843
gka_35-cl-1,100,4836
gka_35-cl-10,100,4860
gka_35-cl-11,100,4862
gka_35-cl-12,100,4881
gka_35-cl-13,100,4850
gka_35-cl-14,100,4850
gka_35-cl-2,100,4855
gka_35-cl-3,100,4835
gka_35-cl-4,100,4857
gka_35-cl-5,100,4851
gka_35-cl-6,100,4839
gka_35-cl-7,100,4839
gka_35-cl-8,100,4840
gka_35-cl-9,100,4836
gka_35-er-0,100,4898
gka_35-er-1,100,4891
gka_35-er-10,100,4896
gka_35-er-11,100,4889
gka_35-er-12,100,4898
gka_35-er-13,100,4901
gka_35-er-14,100,4896
gka_35-er-2,100,4897
gka_35-er-3,100,4903
gka_35-er-4,100,4899
gka_35-er-5,100,4898
gka_35-er-6,100,4887
gka_35-er-7,100,4900
gka_35-er-8,100,4893
gka_35-er-9,100,4904
gka_35-to-0,100,4896
gka_35-to-1,100,4889
gka_35-to-10,100,4894
gka_35-to-11,100,4887
gka_35-to-12,100,4896
gka_35-to-13,100,4898
gka_35-to-14,100,4893
gka_35-to-2,100,4895
gka_35-to-3,100,4901
gka_35-to-4,100,4893
gka_35-to-5,100,4892
gka_35-to-6,100,4885
gka_35-to-7,100,4897
gka_35-to-8,100,4891
gka_35-to-9,100,4901
gka_4-ba-0,80,304
gka_4-ba-1,80,304
gka_4-ba-10,80,304
gka_4-ba-11,80,304
gka_4-ba-12,80,304
gka_4-ba-13,80,304
gka_4-ba-14,80,304
gka_4-ba-2,80,304
gka_4-ba-3,80,304
gka_4-ba-4,80,304
gka_4-ba-5,80,304
gka_4-ba-6,80,304
gka_4-ba-7,80,304
gka_4-ba-8,80,304
gka_4-ba-9,80,304
gka_4-cl-0,80,291
gka_4-cl-1,80,310
gka_4-cl-10,80,305
gka_4-cl-11,80,262
gka_4-cl-12,80,311
gka_4-cl-13,80,300
gka_4-cl-14,80,327
gka_4-cl-2,80,319
gka_4-cl-3,80,287
gka_4-cl-4,80,315
gka_4-cl-5,80,274
gka_4-cl-6,80,282
gka_4-cl-7,80,282
gka_4-cl-8,80,332
gka_4-cl-9,80,294
gka_4-er-0,80,323
gka_4-er-1,80,312
gka_4-er-10,80,292
gka_4-er-11,80,300
gka_4-er-12,80,278
gka_4-er-13,80,281
gka_4-er-14,80,287
gka_4-er-2,80,283
gka_4-er-3,80,287
gka_4-er-4,80,317
gka_4-er-5,80,301
gka_4-er-6,80,317
gka_4-er-7,80,311
gka_4-er-8,80,279
gka_4-er-9,80,336
gka_4-to-0,80,248
gka_4-to-1,80,230
gka_4-to-10,80,238
gka_4-to-11,80,237
gka_4-to-12,80,217
gka_4-to-13,80,228
gka_4-to-14,80,236
gka_4-to-2,80,225
gka_4-to-3,80,239
gka_4-to-4,80,251
gka_4-to-5,80,248
gka_4-to-6,80,258
gka_4-to-7,80,247
gka_4-to-8,80,218
gka_4-to-9,80,277
gka_5-ba-0,50,225
gka_5-ba-1,50,225
gka_5-ba-10,50,225
gka_5-ba-11,50,225
gka_5-ba-12,50,225
gka_5-ba-13,50,225
gka_5-ba-14,50,225
gka_5-ba-2,50,225
gka_5-ba-3,50,225
gka_5-ba-4,50,225
gka_5-ba-5,50,225
gka_5-ba-6,50,225
gka_5-ba-7,50,225
gka_5-ba-8,50,225
gka_5-ba-9,50,225
gka_5-cl-0,50,199
gka_5-cl-1,50,209
gka_5-cl-10,50,227
gka_5-cl-11,50,233
gka_5-cl-12,50,226
gka_5-cl-13,50,225
gka_5-cl-14,50,225
gka_5-cl-2,50,240
gka_5-cl-3,50,230
gka_5-cl-4,50,238
gka_5-cl-5,50,200
gka_5-cl-6,50,215
gka_5-cl-7,50,217
gka_5-cl-8,50,234
gka_5-cl-9,50,224
gka_5-er-0,50,241
gka_5-er-1,50,218
gka_5-er-10,50,231
gka_5-er-11,50,220
gka_5-er-12,50,229
gka_5-er-13,50,237
gka_5-er-14,50,231
gka_5-er-2,50,223
gka_5-er-3,50,232
gka_5-er-4,50,242
gka_5-er-5,50,252
gka_5-er-6,50,248
gka_5-er-7,50,252
gka_5-er-8,50,222
gka_5-er-9,50,257
gka_5-to-0,50,202
gka_5-to-1,50,186
gka_5-to-10,50,207
gka_5-to-11,50,188
gka_5-to-12,50,194
gka_5-to-13,50,200
gka_5-to-14,50,197
gka_5-to-2,50,189
gka_5-to-3,50,203
gka_5-to-4,50,204
gka_5-to-5,50,213
gka_5-to-6,50,213
gka_5-to-7,50,211
gka_5-to-8,50,175
gka_5-to-9,50,229
gka_6-ba-0,30,144
gka_6-ba-1,30,144
gka_6-ba-10,30,144
gka_6-ba-11,30,144
gka_6-ba-12,30,144
gka_6-ba-13,30,144
gka_6-ba-14,30,144
gka_6-ba-2,30,144
gka_6-ba-3,30,144
gka_6-ba-4,30,144
gka_6-ba-5,30,144
gka_6-ba-6,30,144
gka_6-ba-7,30,144
gka_6-ba-8,30,144
gka_6-ba-9,30,144
gka_6-cl-0,30,173
gka_6-cl-1,30,147
gka_6-cl-10,30,168
gka_6-cl-11,30,156
gka_6-cl-12,30,160
gka_6-cl-13,30,165
gka_6-cl-14,30,169
gka_6-cl-2,30,167
gka_6-cl-3,30,175
gka_6-cl-4,30,155
gka_6-cl-5,30,161
gka_6-cl-6,30,156
gka_6-cl-7,30,157
gka_6-cl-8,30,177
gka_6-cl-9,30,152
gka_6-er-0,30,166
gka_6-er-1,30,181
gka_6-er-10,30,164
gka_6-er-11,30,165
gka_6-er-12,30,182
gka_6-er-13,30,180
gka_6-er-14,30,179
gka_6-er-2,30,166
gka_6-er-3,30,172
gka_6-er-4,30,169
gka_6-er-5,30,169
gka_6-er-6,30,172
gka_6-er-7,30,194
gka_6-er-8,30,175
gka_6-er-9,30,190
gka_6-to-0,30,148
gka_6-to-1,30,166
gka_6-to-10,30,144
gka_6-to-11,30,150
gka_6-to-12,30,166
gka_6-to-13,30,165
gka_6-to-14,30,162
gka_6-to-2,30,145
gka_6-to-3,30,156
gka_6-to-4,30,150
gka_6-to-5,30,147
gka_6-to-6,30,158
gka_6-to-7,30,163
gka_6-to-8,30,152
gka_6-to-9,30,173
gka_7-ba-0,30,176
gka_7-ba-1,30,176
gka_7-ba-10,30,176
gka_7-ba-11,30,176
gka_7-ba-12,30,176
gka_7-ba-13,30,176
gka_7-ba-14,30,176
gka_7-ba-2,30,176
gka_7-ba-3,30,176
gka_7-ba-4,30,176
gka_7-ba-5,30,176
gka_7-ba-6,30,176
gka_7-ba-7,30,176
gka_7-ba-8,30,176
gka_7-ba-9,30,176
gka_7-cl-0,30,194
gka_7-cl-1,30,197
gka_7-cl-10,30,213
gka_7-cl-11,30,203
gka_7-cl-12,30,201
gka_7-cl-13,30,213
gka_7-cl-14,30,198
gka_7-cl-2,30,216
gka_7-cl-3,30,196
gka_7-cl-4,30,203
gka_7-cl-5,30,203
gka_7-cl-6,30,206
gka_7-cl-7,30,190
gka_7-cl-8,30,220
gka_7-cl-9,30,188
gka_7-er-0,30,204
gka_7-er-1,30,212
gka_7-er-10,30,214
gka_7-er-11,30,203
gka_7-er-12,30,222
gka_7-er-13,30,219
gka_7-er-14,30,223
gka_7-er-2,30,210
gka_7-er-3,30,214
gka_7-er-4,30,198
gka_7-er-5,30,205
gka_7-er-6,30,211
gka_7-er-7,30,233
gka_7-er-8,30,207
gka_7-er-9,30,222
gka_7-to-0,30,192
gka_7-to-1,30,199
gka_7-to-10,30,198
gka_7-to-11,30,187
gka_7-to-12,30,203
gka_7-to-13,30,204
gka_7-to-14,30,209
gka_7-to-2,30,192
gka_7-to-3,30,196
gka_7-to-4,30,183
gka_7-to-5,30,188
gka_7-to-6,30,198
gka_7-to-7,30,208
gka_7-to-8,30,192
gka_7-to-9,30,207
gka_8-ba-0,100,384
gka_8-ba-1,100,384
gka_8-ba-10,100,384
gka_8-ba-11,100,384
gka_8-ba-12,100,384
gka_8-ba-13,100,384
gka_8-ba-14,100,384
gka_8-ba-2,100,384
gka_8-ba-3,100,384
gka_8-ba-4,100,384
gka_8-ba-5,100,384
gka_8-ba-6,100,384
gka_8-ba-7,100,384
gka_8-ba-8,100,384
gka_8-ba-9,100,384
gka_8-cl-0,100,296
gka_8-cl-1,100,303
gka_8-cl-10,100,311
gka_8-cl-11,100,271
gka_8-cl-12,100,293
gka_8-cl-13,100,307
gka_8-cl-14,100,301
gka_8-cl-2,100,315
gka_8-cl-3,100,308
gka_8-cl-4,100,301
gka_8-cl-5,100,309
gka_8-cl-6,100,276
gka_8-cl-7,100,272
gka_8-cl-8,100,318
gka_8-cl-9,100,285
gka_8-er-0,100,324
gka_8-er-1,100,319
gka_8-er-10,100,289
gka_8-er-11,100,303
gka_8-er-12,100,286
gka_8-er-13,100,324
gka_8-er-14,100,288
gka_8-er-2,100,304
gka_8-er-3,100,291
gka_8-er-4,100,292
gka_8-er-5,100,294
gka_8-er-6,100,321
gka_8-er-7,100,321
gka_8-er-8,100,284
gka_8-er-9,100,343
gka_8-to-0,100,247
gka_8-to-1,100,229
gka_8-to-10,100,217
gka_8-to-11,100,223
gka_8-to-12,100,211
gka_8-to-13,100,249
gka_8-to-14,100,223
gka_8-to-2,100,222
gka_8-to-3,100,208
gka_8-to-4,100,217
gka_8-to-5,100,220
gka_8-to-6,100,249
gka_8-to-7,100,245
gka_8-to-8,100,208
gka_8-to-9,100,263
gka_9-ba-0,20,100
gka_9-ba-1,20,100
gka_9-ba-10,20,100
gka_9-ba-11,20,100
gka_9-ba-12,20,100
gka_9-ba-13,20,100
gka_9-ba-14,20,100
gka_9-ba-2,20,100
gka_9-ba-3,20,100
gka_9-ba-4,20,100
gka_9-ba-5,20,100
gka_9-ba-6,20,100
gka_9-ba-7,20,100
gka_9-ba-8,20,100
gka_9-ba-9,20,100
gka_9-cl-0,20,179
gka_9-cl-1,20,174
gka_9-cl-10,20,179
gka_9-cl-11,20,179
gka_9-cl-12,20,178
gka_9-cl-13,20,177
gka_9-cl-14,20,176
gka_9-cl-2,20,181
gka_9-cl-3,20,177
gka_9-cl-4,20,177
gka_9-cl-5,20,177
gka_9-cl-6,20,173
gka_9-cl-7,20,179
gka_9-cl-8,20,184
gka_9-cl-9,20,180
gka_9-er-0,20,188
gka_9-er-1,20,189
gka_9-er-10,20,187
gka_9-er-11,20,185
gka_9-er-12,20,188
gka_9-er-13,20,187
gka_9-er-14,20,187
gka_9-er-2,20,186
gka_9-er-3,20,185
gka_9-er-4,20,186
gka_9-er-5,20,186
gka_9-er-6,20,189
gka_9-er-7,20,186
gka_9-er-8,20,187
gka_9-er-9,20,185
gka_9-to-0,20,186
gka_9-to-1,20,187
gka_9-to-10,20,185
gka_9-to-11,20,184
gka_9-to-12,20,186
gka_9-to-13,20,184
gka_9-to-14,20,184
gka_9-to-2,20,184
gka_9-to-3,20,183
gka_9-to-4,20,180
gka_9-to-5,20,180
gka_9-to-6,20,187
gka_9-to-7,20,183
gka_9-to-8,20,185
gka_9-to-9,20,182
j10-ba-0,57,162
j10-ba-1,57,162
j10-ba-10,57,162
j10-ba-11,57,162
j10-ba-12,57,162
j10-ba-13,57,162
j10-ba-14,57,162
j10-ba-2,57,162
j10-ba-3,57,162
j10-ba-4,57,162
j10-ba-5,57,162
j10-ba-6,57,162
j10-ba-7,57,162
j10-ba-8,57,162
j10-ba-9,57,162
j10-cl-0,57,131
j10-cl-1,57,110
j10-cl-10,57,108
j10-cl-11,57,111
j10-cl-12,57,114
j10-cl-13,57,108
j10-cl-14,57,110
j10-cl-2,57,104
j10-cl-3,57,124
j10-cl-4,57,111
j10-cl-5,57,133
j10-cl-6,57,108
j10-cl-7,57,114
j10-cl-8,57,131
j10-cl-9,57,116
j10-er-0,57,138
j10-er-1,57,116
j10-er-10,57,128
j10-er-11,57,114
j10-er-12,57,110
j10-er-13,57,107
j10-er-14,57,117
j10-er-2,57,107
j10-er-3,57,110
j10-er-4,57,110
j10-er-5,57,133
j10-er-6,57,133
j10-er-7,57,134
j10-er-8,57,103
j10-er-9,57,135
j10-to-0,57,80
j10-to-1,57,62
j10-to-10,57,73
j10-to-11,57,67
j10-to-12,57,57
j10-to-13,57,60
j10-to-14,57,65
j10-to-2,57,69
j10-to-3,57,67
j10-to-4,57,65
j10-to-5,57,74
j10-to-6,57,64
j10-to-7,57,72
j10-to-8,57,60
j10-to-9,57,70
j11-ba-0,51,230
j11-ba-1,51,230
j11-ba-10,51,230
j11-ba-11,51,230
j11-ba-12,51,230
j11-ba-13,51,230
j11-ba-14,51,230
j11-ba-2,51,230
j11-ba-3,51,230
j11-ba-4,51,230
j11-ba-5,51,230
j11-ba-6,51,230
j11-ba-7,51,230
j11-ba-8,51,230
j11-ba-9,51,230
j11-cl-0,51,205
j11-cl-1,51,202
j11-cl-10,51,216
j11-cl-11,51,214
j11-cl-12,51,212
j11-cl-13,51,201
j11-cl-14,51,197
j11-cl-2,51,211
j11-cl-3,51,203
j11-cl-4,51,222
j11-cl-5,51,193
j11-cl-6,51,182
j11-cl-7,51,198
j11-cl-8,51,221
j11-cl-9,51,186
j11-er-0,51,230
j11-er-1,51,198
j11-er-10,51,210
j11-er-11,51,195
j11-er-12,51,202
j11-er-13,51,222
j11-er-14,51,222
j11-er-2,51,206
j11-er-3,51,201
j11-er-4,51,211
j11-er-5,51,244
j11-er-6,51,232
j11-er-7,51,239
j11-er-8,51,210
j11-er-9,51,232
j11-to-0,51,134
j11-to-1,51,112
j11-to-10,51,119
j11-to-11,51,123
j11-to-12,51,121
j11-to-13,51,134
j11-to-14,51,134
j11-to-2,51,122
j11-to-3,51,109
j11-to-4,51,128
j11-to-5,51,146
j11-to-6,51,131
j11-to-7,51,134
j11-to-8,51,123
j11-to-9,51,144
j13-ba-0,78,225
j13-ba-1,78,225
j13-ba-10,78,225
j13-ba-11,78,225
j13-ba-12,78,225
j13-ba-13,78,225
j13-ba-14,78,225
j13-ba-2,78,225
j13-ba-3,78,225
j13-ba-4,78,225
j13-ba-5,78,225
j13-ba-6,78,225
j13-ba-7,78,225
j13-ba-8,78,225
j13-ba-9,78,225
j13-cl-0,78,198
j13-cl-1,78,202
j13-cl-10,78,192
j13-cl-11,78,183
j13-cl-12,78,225
j13-cl-13,78,185
j13-cl-14,78,200
j13-cl-2,78,192
j13-cl-3,78,185
j13-cl-4,78,209
j13-cl-5,78,212
j13-cl-6,78,199
j13-cl-7,78,195
j13-cl-8,78,208
j13-cl-9,78,205
j13-er-0,78,237
j13-er-1,78,228
j13-er-10,78,205
j13-er-11,78,201
j13-er-12,78,193
j13-er-13,78,210
j13-er-14,78,199
j13-er-2,78,193
j13-er-3,78,185
j13-er-4,78,209
j13-er-5,78,206
j13-er-6,78,221
j13-er-7,78,236
j13-er-8,78,198
j13-er-9,78,248
j13-to-0,78,131
j13-to-1,78,118
j13-to-10,78,117
j13-to-11,78,113
j13-to-12,78,124
j13-to-13,78,113
j13-to-14,78,116
j13-to-2,78,115
j13-to-3,78,114
j13-to-4,78,124
j13-to-5,78,118
j13-to-6,78,131
j13-to-7,78,130
j13-to-8,78,118
j13-to-9,78,145
j14-ba-0,72,140
j14-ba-1,72,140
j14-ba-10,72,140
j14-ba-11,72,140
j14-ba-12,72,140
j14-ba-13,72,140
j14-ba-14,72,140
j14-ba-2,72,140
j14-ba-3,72,140
j14-ba-4,72,140
j14-ba-5,72,140
j14-ba-6,72,140
j14-ba-7,72,140
j14-ba-8,72,140
j14-ba-9,72,140
j14-cl-0,72,109
j14-cl-1,72,108
j14-cl-10,72,107
j14-cl-11,72,97
j14-cl-12,72,105
j14-cl-13,72,90
j14-cl-14,72,93
j14-cl-2,72,114
j14-cl-3,72,119
j14-cl-4,72,113
j14-cl-5,72,102
j14-cl-6,72,93
j14-cl-7,72,100
j14-cl-8,72,112
j14-cl-9,72,87
j14-er-0,72,125
j14-er-1,72,121
j14-er-10,72,93
j14-er-11,72,95
j14-er-12,72,88
j14-er-13,72,101
j14-er-14,72,108
j14-er-2,72,107
j14-er-3,72,91
j14-er-4,72,100
j14-er-5,72,103
j14-er-6,72,123
j14-er-7,72,123
j14-er-8,72,110
j14-er-9,72,122
j14-to-0,72,60
j14-to-1,72,61
j14-to-10,72,51
j14-to-11,72,54
j14-to-12,72,51
j14-to-13,72,64
j14-to-14,72,56
j14-to-2,72,63
j14-to-3,72,49
j14-to-4,72,55
j14-to-5,72,58
j14-to-6,72,75
j14-to-7,72,71
j14-to-8,72,49
j14-to-9,72,74
j15-ba-0,45,86
j15-ba-1,45,86
j15-ba-10,45,86
j15-ba-11,45,86
j15-ba-12,45,86
j15-ba-13,45,86
j15-ba-14,45,86
j15-ba-2,45,86
j15-ba-3,45,86
